tiplabel,gen,fam,famLabel,famNumLabel,famNumAll,ord,ordNums,ordNumsSelect,cladeOrdNums,ordLabel1,ordLabel2,clade,cladeTarget,cladeCommonAll,cladeCommonSubs,cladeCommonSubs2,cladeCommonSubs2Nums,cladeCombo,higher,genes,samp,PC,harmMeans,medians,means,Count.of.NA,range,variance,stdev,cv,sterror,low95,high95,SciName,Source_upham,ID_upham,extinct?,newSinceMSW3?,IFnew_Category,IFnew_GeoRegion,IFnew_Citation
Tamias_sibiricus_SCIURIDAE_RODENTIA,Tamias,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,8,sampled,PC13_SquirrelRelated,0.100096769,0.100622886,0.101545425,0,0.096107301,0.000150635,0.012273325,0.120865364,0.000122733,0.080144871,0.128792988,Tamias_sibiricus,IUCN,21360,0,0,NA,NA,NA
Tamias_siskiyou_SCIURIDAE_RODENTIA,Tamias,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,1,sampled,PC13_SquirrelRelated,0.358162467,0.361052974,0.363199623,0,0.308008726,0.001837154,0.042862038,0.118012341,0.00042862,0.286226488,0.452641672,Tamias_siskiyou,IUCN,42580,0,0,NA,NA,NA
Tamias_sonomae_SCIURIDAE_RODENTIA,Tamias,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,1,sampled,PC13_SquirrelRelated,0.486702386,0.490349405,0.491954959,0,0.373681148,0.002599864,0.050988865,0.103645393,0.000509889,0.397202013,0.600589358,Tamias_sonomae,IUCN,42581,0,0,NA,NA,NA
Tamias_speciosus_SCIURIDAE_RODENTIA,Tamias,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,1,sampled,PC13_SquirrelRelated,0.365214809,0.367036117,0.368818977,0,0.254356381,0.001330321,0.036473559,0.098892848,0.000364736,0.301107311,0.443337117,Tamias_speciosus,IUCN,42582,0,0,NA,NA,NA
Tamias_striatus_SCIURIDAE_RODENTIA,Tamias,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,28,sampled,PC13_SquirrelRelated,0.131373351,0.132177787,0.133576353,0,0.116084127,0.000298845,0.017287126,0.129417561,0.000172871,0.103567968,0.17016048,Tamias_striatus,IUCN,42583,0,0,NA,NA,NA
Tamias_townsendii_SCIURIDAE_RODENTIA,Tamias,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,1,sampled,PC13_SquirrelRelated,0.473823176,0.476089013,0.479446618,0,0.404484914,0.002740368,0.052348524,0.109185303,0.000523485,0.386026131,0.58930617,Tamias_townsendii,IUCN,42584,0,0,NA,NA,NA
Tamias_umbrinus_SCIURIDAE_RODENTIA,Tamias,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,1,sampled,PC13_SquirrelRelated,0.501233452,0.505387247,0.507860283,0,0.426633593,0.003387717,0.058204101,0.114606523,0.000582041,0.402785201,0.62523168,Tamias_umbrinus,IUCN,42585,0,0,NA,NA,NA
Tamiasciurus_douglasii_SCIURIDAE_RODENTIA,Tamiasciurus,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,2,sampled,PC13_SquirrelRelated,0.187351501,0.188194954,0.190840881,0,0.181989801,0.000690178,0.026271244,0.137660463,0.000262712,0.146496305,0.248332236,Tamiasciurus_douglasii,IUCN,42586,0,0,NA,NA,NA
Tamiasciurus_hudsonicus_SCIURIDAE_RODENTIA,Tamiasciurus,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,6,sampled,PC13_SquirrelRelated,0.196019964,0.196843997,0.199571826,0,0.18476689,0.000735443,0.027119058,0.135886205,0.000271191,0.153587213,0.25927153,Tamiasciurus_hudsonicus,IUCN,42587,0,0,NA,NA,NA
Tamiasciurus_mearnsi_SCIURIDAE_RODENTIA,Tamiasciurus,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,1,sampled,PC13_SquirrelRelated,0.196019964,0.196843997,0.199571826,0,0.18476689,0.000735443,0.027119058,0.135886205,0.000271191,0.153587213,0.25927153,Tamiasciurus_mearnsi,IUCN,21378,0,0,NA,NA,NA
Tamiops_macclellandii_SCIURIDAE_RODENTIA,Tamiops,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,3,sampled,PC13_SquirrelRelated,0.131953623,0.133357087,0.133568399,0,0.113364386,0.000215026,0.014663748,0.109784561,0.000146637,0.106587645,0.162987712,Tamiops_macclellandii,IUCN,21379,0,0,NA,NA,NA
Tamiops_maritimus_SCIURIDAE_RODENTIA,Tamiops,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,3,sampled,PC13_SquirrelRelated,0.155177056,0.156563395,0.15720155,0,0.117641694,0.000321124,0.017919935,0.113993377,0.000179199,0.124769614,0.19414553,Tamiops_maritimus,IUCN,21380,0,0,NA,NA,NA
Tamiops_rodolphii_SCIURIDAE_RODENTIA,Tamiops,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,3,sampled,PC13_SquirrelRelated,0.1185718,0.119383103,0.120042919,0,0.092775014,0.000176683,0.013292207,0.110728787,0.000132922,0.096123153,0.147199914,Tamiops_rodolphii,IUCN,21381,0,0,NA,NA,NA
Tamiops_swinhoei_SCIURIDAE_RODENTIA,Tamiops,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,6,sampled,PC13_SquirrelRelated,0.155177056,0.156563395,0.15720155,0,0.117641694,0.000321124,0.017919935,0.113993377,0.000179199,0.124769614,0.19414553,Tamiops_swinhoei,IUCN,21382,0,0,NA,NA,NA
Tapecomys_primus_CRICETIDAE_RODENTIA,Tapecomys,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.157364396,0.152618061,0.16281568,0,0.262469769,0.001122377,0.033501895,0.20576578,0.000335019,0.122959979,0.252072301,Tapecomys_primus,IUCN,136772,0,0,NA,NA,NA
Taphozous_achates_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,0,imputed,PC18_EmballonuridRelated,0.117453759,0.131211268,0.131633669,0,0.24934845,0.001615637,0.040194989,0.305354924,0.00040195,0.055939862,0.211624515,Taphozous_achates,IUCN,21453,0,0,NA,NA,NA
Taphozous_australis_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,0,imputed,PC18_EmballonuridRelated,0.117058596,0.130425416,0.13124762,0,0.248062761,0.001617362,0.040216445,0.306416567,0.000402164,0.056428566,0.212950494,Taphozous_australis,IUCN,21452,0,0,NA,NA,NA
Taphozous_georgianus_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,0,imputed,PC18_EmballonuridRelated,0.117600519,0.130457032,0.131180501,0,0.250896223,0.001571645,0.03964398,0.302209399,0.00039644,0.057748292,0.211301155,Taphozous_georgianus,IUCN,21454,0,0,NA,NA,NA
Taphozous_hamiltoni_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,0,imputed,PC18_EmballonuridRelated,0.116586942,0.129515794,0.130610562,0,0.25172407,0.001611184,0.040139558,0.307322454,0.000401396,0.057263472,0.211254184,Taphozous_hamiltoni,IUCN,21455,0,0,NA,NA,NA
Taphozous_hildegardeae_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,1,sampled,PC18_EmballonuridRelated,0.141670709,0.142678735,0.146983795,0,0.197329439,0.000834275,0.028883821,0.196510239,0.000288838,0.101802012,0.21400247,Taphozous_hildegardeae,IUCN,21456,0,0,NA,NA,NA
Taphozous_hilli_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,0,imputed,PC18_EmballonuridRelated,0.117427347,0.130280881,0.131273963,0,0.245460522,0.001585995,0.039824548,0.303369742,0.000398245,0.056723091,0.213530736,Taphozous_hilli,IUCN,21457,0,0,NA,NA,NA
Taphozous_kapalgensis_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,0,imputed,PC18_EmballonuridRelated,0.117096329,0.131027091,0.131308948,0,0.241954381,0.001623693,0.040295077,0.306872288,0.000402951,0.056402372,0.212375201,Taphozous_kapalgensis,IUCN,21458,0,0,NA,NA,NA
Taphozous_longimanus_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,1,sampled,PC18_EmballonuridRelated,0.108739183,0.11113789,0.116025382,0,0.183951285,0.000921404,0.030354629,0.261620594,0.000303546,0.071039324,0.186173967,Taphozous_longimanus,IUCN,21459,0,0,NA,NA,NA
Taphozous_mauritianus_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,1,sampled,PC18_EmballonuridRelated,0.109058593,0.111701182,0.116298253,0,0.190405549,0.000906612,0.030110004,0.258903323,0.0003011,0.071307615,0.184739325,Taphozous_mauritianus,IUCN,21460,0,0,NA,NA,NA
Taphozous_melanopogon_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,4,sampled,PC18_EmballonuridRelated,0.141605267,0.142976879,0.146915815,0,0.18470878,0.000834446,0.028886785,0.196621346,0.000288868,0.101931208,0.212476181,Taphozous_melanopogon,IUCN,21461,0,0,NA,NA,NA
Taphozous_nudiventris_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,13,sampled,PC18_EmballonuridRelated,0.091260956,0.096577895,0.100792102,0,0.199440267,0.001065189,0.032637231,0.323807424,0.000326372,0.056726802,0.174808857,Taphozous_nudiventris,IUCN,21462,0,0,NA,NA,NA
Taphozous_perforatus_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,1,sampled,PC18_EmballonuridRelated,0.12011089,0.122482094,0.127335255,0,0.209159332,0.000989145,0.031450674,0.246991095,0.000314507,0.079902501,0.197443554,Taphozous_perforatus,IUCN,21463,0,0,NA,NA,NA
Taphozous_theobaldi_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,0,imputed,PC18_EmballonuridRelated,0.117255415,0.130550507,0.131448812,0,0.251017466,0.001626343,0.040327949,0.306795841,0.000403279,0.056312381,0.212775838,Taphozous_theobaldi,IUCN,21465,0,0,NA,NA,NA
Taphozous_troughtoni_EMBALLONURIDAE_CHIROPTERA,Taphozous,EMBALLONURIDAE,EMBALLONURIDAE,"""""",98,CHIROPTERA,22,CHIROPTERA,33,CHIROPTERA,NA,Yangochiroptera,Yangochiroptera,Emballonurid-related,Emballonurid-related,Yangochiroptera,12,Yangochiroptera,Laurasiatheria,0,imputed,PC18_EmballonuridRelated,0.116875722,0.130404788,0.131473548,0,0.242953398,0.001664265,0.040795398,0.310293583,0.000407954,0.054916964,0.213675537,Taphozous_troughtoni,IUCN,21466,0,0,NA,NA,NA
Tapirus_bairdii_TAPIRIDAE_PERISSODACTYLA,Tapirus,TAPIRIDAE,"""""",34,60,PERISSODACTYLA,20,18,NA,5,PERISSO.,Perissodactyla,Perissodactyla,Horses_rhinos_tapirs,NA,NA,NA,Perissodactyla,Laurasiatheria,5,sampled,PC21_Perissodactyla,0.079625289,0.08023221,0.080242338,0,0.059188601,4.90E-05,0.007000685,0.087244284,7.00E-05,0.066629172,0.094287485,Tapirus_bairdii,IUCN,21471,0,0,NA,NA,NA
Tapirus_indicus_TAPIRIDAE_PERISSODACTYLA,Tapirus,TAPIRIDAE,"""""",34,60,PERISSODACTYLA,20,18,NA,5,PERISSO.,Perissodactyla,Perissodactyla,Horses_rhinos_tapirs,NA,NA,NA,Perissodactyla,Laurasiatheria,30,sampled,PC21_Perissodactyla,0.058297303,0.058708535,0.058757688,0,0.038446034,2.68E-05,0.005180495,0.088167106,5.18E-05,0.048614131,0.069302619,Tapirus_indicus,IUCN,21472,0,0,NA,NA,NA
Tapirus_kabomani_TAPIRIDAE_PERISSODACTYLA,Tapirus,TAPIRIDAE,"""""",34,60,PERISSODACTYLA,20,18,NA,5,PERISSO.,Perissodactyla,Perissodactyla,Horses_rhinos_tapirs,NA,NA,NA,Perissodactyla,Laurasiatheria,2,sampled,PC21_Perissodactyla,0.105140063,0.105835568,0.105716176,0,0.058663307,5.99E-05,0.007740383,0.073218531,7.74E-05,0.090060927,0.120658271,Tapirus_kabomani,newSp,100000348,0,1,deNovo,"Brazil__(Amazonas,__Mato__Grosso,__Rondonia),__Colombia","Cozzuol,__M.A.,__Clozato,__C.L.,__Holanda,__E.C.,__Rodriguez,__F.H.G.,__Nienow,__S.,__de__Thoisy,__B.,__Redondo,__R.A.F.__&__Santos,__F.R.__2013.__A__new__species__of__tapir__from__the__Amazon.__Journal__of__Mammalogy__94__(6):__1331-1345__[145]"
Tapirus_pinchaque_TAPIRIDAE_PERISSODACTYLA,Tapirus,TAPIRIDAE,"""""",34,60,PERISSODACTYLA,20,18,NA,5,PERISSO.,Perissodactyla,Perissodactyla,Horses_rhinos_tapirs,NA,NA,NA,Perissodactyla,Laurasiatheria,4,sampled,PC21_Perissodactyla,0.106040783,0.106682947,0.106611748,0,0.056910488,5.99E-05,0.00773949,0.072595092,7.74E-05,0.091026173,0.121585283,Tapirus_pinchaque,IUCN,21473,0,0,NA,NA,NA
Tapirus_terrestris_TAPIRIDAE_PERISSODACTYLA,Tapirus,TAPIRIDAE,"""""",34,60,PERISSODACTYLA,20,18,NA,5,PERISSO.,Perissodactyla,Perissodactyla,Horses_rhinos_tapirs,NA,NA,NA,Perissodactyla,Laurasiatheria,7,sampled,PC21_Perissodactyla,0.106040783,0.106682947,0.106611748,0,0.056910488,5.99E-05,0.00773949,0.072595092,7.74E-05,0.091026173,0.121585283,Tapirus_terrestris,IUCN,21474,0,0,NA,NA,NA
Tarsipes_rostratus_TARSIPEDIDAE_DIPROTODONTIA,Tarsipes,TARSIPEDIDAE,"""""",13,17,DIPROTODONTIA,8,8,NA,DIPROTODONTIA,NA,Diprodontia,Diprodontia,Kangaroos_wombats,NA,NA,NA,Australidelphia,Marsupialia,24,sampled,PC1_Marsupials,0.028252264,0.028315707,0.028487123,0,0.015958544,6.78E-06,0.002603027,0.091375565,2.60E-05,0.023937741,0.033889435,Tarsipes_rostratus,IUCN,40583,0,0,NA,NA,NA
Tarsius_bancanus_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,21,sampled,PC5_Primates,0.076814507,0.077473069,0.079901477,0,0.082908154,0.000258275,0.016070937,0.201134422,0.000160709,0.055960734,0.113370475,Tarsius_bancanus,IUCN,21488,0,0,NA,NA,NA
Tarsius_dentatus_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,4,sampled,PC5_Primates,0.105163334,0.106071503,0.106723007,0,0.088110942,0.00016974,0.013028438,0.122077127,0.000130284,0.084121764,0.13499489,Tarsius_dentatus,IUCN,21489,0,0,NA,NA,NA
Tarsius_lariang_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,4,sampled,PC5_Primates,0.105163766,0.106062082,0.106701023,0,0.085577737,0.000166294,0.012895509,0.120856469,0.000128955,0.084120894,0.133528178,Tarsius_lariang,IUCN,136319,0,0,NA,NA,NA
Tarsius_pelengensis_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,0,imputed,PC5_Primates,0.091330875,0.096439377,0.096290581,0,0.144911136,0.000388084,0.019699853,0.20458754,0.000196999,0.05629469,0.133340371,Tarsius_pelengensis,IUCN,21494,0,0,NA,NA,NA
Tarsius_pumilus_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,0,imputed,PC5_Primates,0.092837813,0.096729474,0.096881129,0,0.148030079,0.000348693,0.018673315,0.192744606,0.000186733,0.060611395,0.132280699,Tarsius_pumilus,IUCN,21490,0,0,NA,NA,NA
Tarsius_sangirensis_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,0,imputed,PC5_Primates,0.090789803,0.097753963,0.096503277,0,0.143174344,0.000421792,0.02053758,0.212817433,0.000205376,0.052840251,0.134435213,Tarsius_sangirensis,IUCN,21493,0,0,NA,NA,NA
Tarsius_syrichta_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,30,sampled,PC5_Primates,0.075994186,0.075409366,0.079017545,0,0.089894869,0.000257278,0.016039874,0.202991295,0.000160399,0.056061464,0.113903065,Tarsius_syrichta,IUCN,21492,0,0,NA,NA,NA
Tarsius_tarsier_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,5,sampled,PC5_Primates,0.065871646,0.066278581,0.070015796,0,0.101713922,0.00031809,0.017835075,0.254729312,0.000178351,0.046505546,0.108884524,Tarsius_tarsier,IUCN,21491,0,0,NA,NA,NA
Tarsius_tumpara_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,0,imputed,PC5_Primates,0.092973243,0.09862538,0.098039509,0,0.144313104,0.000405549,0.020138251,0.205409544,0.000201383,0.057039436,0.134480558,Tarsius_tumpara,IUCN,179234,0,0,NA,NA,NA
Tarsius_wallacei_TARSIIDAE_PRIMATES,Tarsius,TARSIIDAE,TARSIIDAE,"""""",115,PRIMATES,25,PRIMATES,35,PRIMATES,NA,Tarsiiformes,Tarsiiformes,Tarsiers,Tarsiers,Tarsiers,14,Tarsiiformes,Euarchontoglires,4,sampled,PC5_Primates,0.103748529,0.104516041,0.105330853,0,0.091624026,0.000170537,0.013058972,0.123980505,0.00013059,0.082929819,0.133237798,Tarsius_wallacei,IUCN,195277,0,0,NA,NA,NA
Tarsomys_apoensis_MURIDAE_RODENTIA,Tarsomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,3,sampled,PC11_Muridae,0.30656611,0.31423117,0.327421015,0,0.641224633,0.007553846,0.086912865,0.265446814,0.000869129,0.198668355,0.530969386,Tarsomys_apoensis,IUCN,21495,0,0,NA,NA,NA
Tarsomys_echinatus_MURIDAE_RODENTIA,Tarsomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.30656611,0.31423117,0.327421015,0,0.641224633,0.007553846,0.086912865,0.265446814,0.000869129,0.198668355,0.530969386,Tarsomys_echinatus,IUCN,21496,0,0,NA,NA,NA
Tasmacetus_shepherdi_ZIPHIIDAE_CETARTIODACTYLA,Tasmacetus,ZIPHIIDAE,ZIPHIIDAE,"""""",67,CETARTIODACTYLA,21,CETARTIODACTYLA,30,CETARTIODACTYLA,NA,Whippomorpha,Cetacea,Whales_dolphins_hippos,Whales_dolphins_hippos,Whales_dolphins_hippos,9,Whippomorpha,Laurasiatheria,2,sampled,PC20_Cetartiodactyla,0.113434873,0.112381488,0.117293762,0,0.202763451,0.000604159,0.024579646,0.209556292,0.000245796,0.088040195,0.19623332,Tasmacetus_shepherdi,IUCN,21500,0,0,NA,NA,NA
Tateomys_macrocercus_MURIDAE_RODENTIA,Tateomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.18267849,0.201158499,0.216204467,0,0.619416557,0.007671891,0.087589334,0.405122681,0.000875893,0.08539945,0.427465856,Tateomys_macrocercus,IUCN,21507,0,0,NA,NA,NA
Tateomys_rhinogradoides_MURIDAE_RODENTIA,Tateomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.18267849,0.201158499,0.216204467,0,0.619416557,0.007671891,0.087589334,0.405122681,0.000875893,0.08539945,0.427465856,Tateomys_rhinogradoides,IUCN,21508,0,0,NA,NA,NA
Tatera_indica_MURIDAE_RODENTIA,Tatera,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC11_Muridae,0.047461325,0.045528342,0.049780411,0,0.067937931,0.000169408,0.013015697,0.261462228,0.000130157,0.038060125,0.087746686,Tatera_indica,IUCN,21514,0,0,NA,NA,NA
