Order,Family,Genus,Species,Binomial name,Extinct or extant,Island endemicity: Strict definition,IslandEndemic_strict,Island endemicity: Classical definition,IslandEndemic_classic,,,,,,,,,,,
RODENTIA,CRICETIDAE,Pennatomys,nivalis,Pennatomys_nivalis,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,caniceps,Peromyscus_caniceps,Extant,Not occuring on any landbridge island larger than 1000 km2,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,dickeyi,Peromyscus_dickeyi,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,guardia,Peromyscus_guardia,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,interparietalis,Peromyscus_interparietalis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,madrensis,Peromyscus_madrensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,nesodytes,Peromyscus_nesodytes,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,pembertoni,Peromyscus_pembertoni,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,pseudocrinitus,Peromyscus_pseudocrinitus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,sejugis,Peromyscus_sejugis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,slevini,Peromyscus_slevini,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Peromyscus,stephani,Peromyscus_stephani,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,CRICETIDAE,Reithrodontomys,spectabilis,Reithrodontomys_spectabilis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
DERMOPTERA,CYNOCEPHALIDAE,Cynocephalus,volans,Cynocephalus_volans,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,DASYPROCTIDAE,Dasyprocta,coibae,Dasyprocta_coibae,Extant,Not occuring on any landbridge island larger than 1000 km2,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,DASYPROCTIDAE,Dasyprocta,ruatanica,Dasyprocta_ruatanica,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Dasyurus,albopunctatus,Dasyurus_albopunctatus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Dasyurus,spartacus,Dasyurus_spartacus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Murexia,habbema,Murexia_habbema,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Murexia,longicaudata,Murexia_longicaudata,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Murexia,melanurus,Murexia_melanurus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Murexia,naso,Murexia_naso,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Murexia,rothschildi,Murexia_rothschildi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Myoictis,leucura,Myoictis_leucura,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Myoictis,melas,Myoictis_melas,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Myoictis,wallacei,Myoictis_wallacei,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Myoictis,wavicus,Myoictis_wavicus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Neophascogale,lorentzii,Neophascogale_lorentzii,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Phascolosorex,doriae,Phascolosorex_doriae,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Phascolosorex,dorsalis,Phascolosorex_dorsalis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Planigale,novaeguineae,Planigale_novaeguineae,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DASYUROMORPHIA,DASYURIDAE,Sminthopsis,aitkeni,Sminthopsis_aitkeni,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
PRIMATES,DAUBENTONIIDAE,Daubentonia,madagascariensis,Daubentonia_madagascariensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
PRIMATES,DAUBENTONIIDAE,Daubentonia,robustus,Daubentonia_robustus,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,maraxina,Monodelphis_maraxina,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
DIPROTODONTIA,DIPROTODONTIDAE,Maokopia,ronaldi,Maokopia_ronaldi,Extinct,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,ECHIMYIDAE,Boromys,offella,Boromys_offella,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,ECHIMYIDAE,Boromys,torrei,Boromys_torrei,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,ECHIMYIDAE,Brotomys,voratus,Brotomys_voratus,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,ECHIMYIDAE,Heteropsomys,insulans,Heteropsomys_insulans,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,ECHIMYIDAE,Phyllomys,thomasi,Phyllomys_thomasi,Extant,Not occuring on any landbridge island larger than 1000 km2,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,ECHIMYIDAE,Proechimys,trinitatus,Proechimys_trinitatus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
PROBOSCIDEA,ELEPHANTIDAE,Elephas,cypriotes,Elephas_cypriotes,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
PROBOSCIDEA,ELEPHANTIDAE,Elephas,mnaidriensis,Elephas_mnaidriensis,Extinct,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
PROBOSCIDEA,ELEPHANTIDAE,Elephas,tiliensis,Elephas_tiliensis,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
PROBOSCIDEA,ELEPHANTIDAE,Mammuthus,columbi,Mammuthus_exilis,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Coleura,seychellensis,Coleura_seychellensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,alecto,Emballonura_alecto,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,atrata,Emballonura_atrata,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,beccarii,Emballonura_beccarii,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,dianae,Emballonura_dianae,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,furax,Emballonura_furax,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,raffrayana,Emballonura_raffrayana,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,semicaudata,Emballonura_semicaudata,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,serii,Emballonura_serii,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Emballonura,tiavato,Emballonura_tiavato,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Mosia,nigrescens,Mosia_nigrescens,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Peropteryx,trinitatis,Peropteryx_trinitatis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,EMBALLONURIDAE,Taphozous,achates,Taphozous_achates,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
EULIPOTYPHLA,ERINACEIDAE,Hylomys,parvus,Hylomys_parvus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
EULIPOTYPHLA,ERINACEIDAE,Neohylomys,hainanensis,Neohylomys_hainanensis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
EULIPOTYPHLA,ERINACEIDAE,Podogymnura,aureospinula,Podogymnura_aureospinula,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
EULIPOTYPHLA,ERINACEIDAE,Podogymnura,truei,Podogymnura_truei,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Cryptoprocta,ferox,Cryptoprocta_ferox,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Cryptoprocta,spelea,Cryptoprocta_spelea,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Eupleres,goudotii,Eupleres_goudotii,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Fossa,fossana,Fossa_fossana,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Galidia,elegans,Galidia_elegans,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Galidictis,fasciata,Galidictis_fasciata,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Galidictis,grandidieri,Galidictis_grandidieri,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Mungotictis,decemlineata,Mungotictis_decemlineata,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,EUPLERIDAE,Salanoia,concolor,Salanoia_concolor,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,FELIDAE,Neofelis,diardi,Neofelis_diardi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,FELIDAE,Pardofelis,badia,Pardofelis_badia,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,GLIRIDAE,Eliomys,morpheus,Eliomys_morpheus,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,GLIRIDAE,Glirulus,japonicus,Glirulus_japonicus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CARNIVORA,HERPESTIDAE,Herpestes,semitorquatus,Herpestes_semitorquatus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,insularis,Dipodomys_insularis,Extant,Not occuring on any landbridge island larger than 1000 km2,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,HETEROMYIDAE,Dipodomys,margaritae,Dipodomys_margaritae,Extant,Not occuring on any landbridge island larger than 1000 km2,1,Endemic to classically defined islands,1,,,,,,,,,,,
CETARTIODACTYLA,HIPPOPOTAMIDAE,Hexaprotodon,sivalensis,Hexaprotodon_sivalensis,Extinct,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CETARTIODACTYLA,HIPPOPOTAMIDAE,Hippopotamus,lemerlei,Hippopotamus_lemerlei,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CETARTIODACTYLA,HIPPOPOTAMIDAE,Hippopotamus,madagascariensis,Hippopotamus_madagascariensis,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CETARTIODACTYLA,HIPPOPOTAMIDAE,Phanourios,minutes,Phanourios_minutes,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Anthops,ornatus,Anthops_ornatus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Aselliscus,tricuspidatus,Aselliscus_tricuspidatus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Coelops,hirsutus,Coelops_hirsutus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,boeadii,Hipposideros_boeadii,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,breviceps,Hipposideros_breviceps,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,calcaratus,Hipposideros_calcaratus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,commersoni,Hipposideros_commersoni,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,coronatus,Hipposideros_coronatus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,corynophyllus,Hipposideros_corynophyllus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,coxi,Hipposideros_coxi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,crumeniferus,Hipposideros_crumeniferus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,demissus,Hipposideros_demissus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,dinops,Hipposideros_dinops,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,edwardshilli,Hipposideros_edwardshilli,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,inexpectatus,Hipposideros_inexpectatus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,macrobullatus,Hipposideros_macrobullatus,Extant,Not occuring on any landbridge island larger than 1000 km2,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,madurae,Hipposideros_madurae,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,maggietaylorae,Hipposideros_maggietaylorae,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,muscinus,Hipposideros_muscinus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,obscurus,Hipposideros_obscurus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,papua,Hipposideros_papua,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,pelingensis,Hipposideros_pelingensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,pygmaeus,Hipposideros_pygmaeus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,sorenseni,Hipposideros_sorenseni,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,sumbae,Hipposideros_sumbae,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,thomensis,Hipposideros_thomensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,wollastoni,Hipposideros_wollastoni,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Triaenops,auritus,Triaenops_auritus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Triaenops,furculus,Triaenops_furculus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
CHIROPTERA,HIPPOSIDERIDAE,Triaenops,rufus,Triaenops_rufus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
PRIMATES,HOMINIDAE,Homo,erectus,Homo_erectus,Extinct,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
PRIMATES,HOMINIDAE,Homo,floresiensis,Homo_floresiensis,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
PRIMATES,HOMINIDAE,Pongo,abelii,Pongo_abelii,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
PRIMATES,HOMINIDAE,Pongo,pygmaeus,Pongo_pygmaeus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
PRIMATES,HYLOBATIDAE,Hylobates,albibarbis,Hylobates_albibarbis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
PRIMATES,HYLOBATIDAE,Hylobates,klossii,Hylobates_klossii,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
